year,psa_name,lga_name,offence_div_name,offence_subdiv_name,offence_subgrp_name,incident_count,psa_rate_per_100000pop,lga_rate_per_100000pop,region_name
2022,Warrnambool,Warrnambool,B Property and deception offences,B20 Property damage,B29 Other property damage offences,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,9,13.065430373,25.107880901,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,89,129.202589243,248.289044466,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,25,36.292862147,69.744113614,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,34,49.35829252,94.851994515,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,146,211.950314937,407.305623506,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B40 Theft,B43 Steal from a retail store,62,90.006298124,172.965401763,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,47,68.230580836,131.118933594,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,11,15.968859345,30.68740999,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B40 Theft,B49 Other theft,106,153.881735502,295.715041723,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,4,5.806857943,11.159058178,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,70,101.620014011,195.283518119,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B50 Deception,B54 State false information,2,2.903428972,5.579529089,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B50 Deception,B59 Other deception offences,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,2,2.903428972,5.579529089,4 Western
2022,Warrnambool,Warrnambool,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,15,21.775717288,41.846468168,4 Western
2022,Warrnambool,Warrnambool,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,5,7.258572429,13.948822723,4 Western
2022,Warrnambool,Warrnambool,C Drug offences,C30 Drug use and possession,C31 Drug use,2,2.903428972,5.579529089,4 Western
2022,Warrnambool,Warrnambool,C Drug offences,C30 Drug use and possession,C32 Drug possession,77,111.782015412,214.811869931,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,25,36.292862147,69.744113614,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,38,55.165150463,106.011052693,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,45,65.327151864,125.539404505,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,13,18.872288316,36.266939079,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,2,2.903428972,5.579529089,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,2,2.903428972,5.579529089,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,2,2.903428972,5.579529089,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,8,11.613715887,22.318116356,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D30 Public nuisance offences,D36 Other public nuisance offences,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,D Public order and security offences,D40 Public security offences,D43 Hacking,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,62,90.006298124,172.965401763,4 Western
2022,Warrnambool,Warrnambool,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,4,5.806857943,11.159058178,4 Western
2022,Warrnambool,Warrnambool,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,8,11.613715887,22.318116356,4 Western
2022,Warrnambool,Warrnambool,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,12,17.42057383,33.477174535,4 Western
2022,Warrnambool,Warrnambool,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,233,338.249475208,650.015138882,4 Western
2022,Warrnambool,Warrnambool,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,24,34.841147661,66.954349069,4 Western
2022,Warrnambool,Warrnambool,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,133,193.078026621,371.038684426,4 Western
2022,Warrnambool,Warrnambool,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,17,24.67914626,47.425997257,4 Western
2022,Warrnambool,Warrnambool,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,105,152.430021017,292.925277179,4 Western
2022,Warrnambool,Warrnambool,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,3,4.355143458,8.369293634,4 Western
2022,Wellington,Wellington,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,4.405138368,4.405138368,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,85,187.218380659,187.218380659,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,79,174.002965554,174.002965554,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",22,48.456522053,48.456522053,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,205,451.526682767,451.526682767,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,92,202.636364949,202.636364949,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,113,248.890317818,248.890317818,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,3,6.607707553,6.607707553,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,8,17.620553474,17.620553474,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,1,2.202569184,2.202569184,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,3,6.607707553,6.607707553,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,19,41.8488145,41.8488145,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,10,22.025691842,22.025691842,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,7,15.41798429,15.41798429,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,5,11.012845921,11.012845921,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,23,50.659091237,50.659091237,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,22,48.456522053,48.456522053,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,11,24.228261027,24.228261027,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,10,22.025691842,22.025691842,2 Eastern
2022,Wellington,Wellington,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,33,72.68478308,72.68478308,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B10 Arson,B11 Cause damage by fire,11,24.228261027,24.228261027,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B10 Arson,B19 Other fire related offences,13,28.633399395,28.633399395,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B20 Property damage,B21 Criminal damage,284,625.529648321,625.529648321,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B20 Property damage,B22 Graffiti,9,19.823122658,19.823122658,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B20 Property damage,B29 Other property damage offences,8,17.620553474,17.620553474,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,25,55.064229606,55.064229606,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B30 Burglary/Break and enter,B319 Unknown aggravated burglary,1,2.202569184,2.202569184,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,144,317.169962529,317.169962529,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,92,202.636364949,202.636364949,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,2,4.405138368,4.405138368,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,55,121.141305133,121.141305133,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,230,506.590912373,506.590912373,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B40 Theft,B43 Steal from a retail store,78,171.80039637,171.80039637,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,33,72.68478308,72.68478308,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,20,44.051383685,44.051383685,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B40 Theft,B49 Other theft,193,425.095852556,425.095852556,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,20,44.051383685,44.051383685,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,54,118.938735948,118.938735948,2 Eastern
2022,Wellington,Wellington,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,3,6.607707553,6.607707553,2 Eastern
2022,Wellington,Wellington,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,28,61.671937158,61.671937158,2 Eastern
2022,Wellington,Wellington,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,9,19.823122658,19.823122658,2 Eastern
2022,Wellington,Wellington,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,1,2.202569184,2.202569184,2 Eastern
2022,Wellington,Wellington,C Drug offences,C30 Drug use and possession,C31 Drug use,2,4.405138368,4.405138368,2 Eastern
2022,Wellington,Wellington,C Drug offences,C30 Drug use and possession,C32 Drug possession,50,110.128459211,110.128459211,2 Eastern
2022,Wellington,Wellington,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,31,68.279644711,68.279644711,2 Eastern
2022,Wellington,Wellington,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,38,83.697629001,83.697629001,2 Eastern
2022,Wellington,Wellington,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,4,8.810276737,8.810276737,2 Eastern
